date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:32:34	4695/4695	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Aug%202023%2015:32:33%20GMT	https://www.bestmining.website/cdn-cgi/l/email-protection	C:/My%20Web%20Sites/best%20min/www.bestmining.website/cdn-cgi/l/email-protection.html	(from https://www.bestmining.website/)
16:32:34	67756/67756	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Jan%202021%2001:33:32%20GMT	https://www.bestmining.website/assets/front/img/shape/partnar-shape-2.png	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/img/shape/partnar-shape-2.png	(from https://www.bestmining.website/)
16:32:34	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264cd2768-4d7%22	https://www.bestmining.website/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/best%20min/www.bestmining.website/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.bestmining.website/)
16:32:36	89492/89492	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Jan%202021%2001:32:42%20GMT	https://www.bestmining.website/assets/front/js/jquery.min.js	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/js/jquery.min.js	(from https://www.bestmining.website/)
16:32:37	18359/18359	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Jan%202021%2001:32:44%20GMT	https://www.bestmining.website/assets/front/js/popper.min.js	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/js/popper.min.js	(from https://www.bestmining.website/)
16:32:37	62404/62404	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Jan%202021%2001:32:42%20GMT	https://www.bestmining.website/assets/front/js/bootstrap.min.js	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/js/bootstrap.min.js	(from https://www.bestmining.website/)
16:32:38	5942/5942	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Jan%202021%2001:32:42%20GMT	https://www.bestmining.website/assets/front/js/jquery.meanmenu.js	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/js/jquery.meanmenu.js	(from https://www.bestmining.website/)
16:32:38	1830/1830	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Jan%202021%2001:32:42%20GMT	https://www.bestmining.website/assets/front/js/jquery.appear.min.js	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/js/jquery.appear.min.js	(from https://www.bestmining.website/)
16:32:39	10263/10263	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Jan%202021%2001:32:44%20GMT	https://www.bestmining.website/assets/front/js/odometer.min.js	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/js/odometer.min.js	(from https://www.bestmining.website/)
16:32:40	44342/44342	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Jan%202021%2001:32:44%20GMT	https://www.bestmining.website/assets/front/js/owl.carousel.min.js	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/js/owl.carousel.min.js	(from https://www.bestmining.website/)
16:32:41	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Jan%202021%2001:32:42%20GMT	https://www.bestmining.website/assets/front/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/js/jquery.magnific-popup.min.js	(from https://www.bestmining.website/)
16:32:42	2934/2934	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Jan%202021%2001:32:42%20GMT	https://www.bestmining.website/assets/front/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/js/jquery.nice-select.min.js	(from https://www.bestmining.website/)
16:32:42	2381/2381	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Jan%202021%2001:32:42%20GMT	https://www.bestmining.website/assets/front/js/jquery.ajaxchimp.min.js	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/js/jquery.ajaxchimp.min.js	(from https://www.bestmining.website/)
16:32:45	8182/8182	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Jan%202021%2001:32:44%20GMT	https://www.bestmining.website/assets/front/js/wow.min.js	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/js/wow.min.js	(from https://www.bestmining.website/)
16:32:45	6055/6055	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Jan%202021%2001:32:42%20GMT	https://www.bestmining.website/assets/front/js/form-validator.min.js	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/js/form-validator.min.js	(from https://www.bestmining.website/)
16:32:46	2080/2080	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Jan%202021%2001:32:42%20GMT	https://www.bestmining.website/assets/front/js/contact-form-script.js	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/js/contact-form-script.js	(from https://www.bestmining.website/)
16:32:46	9322/9322	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Jan%202021%2001:32:42%20GMT	https://www.bestmining.website/assets/front/js/main.js	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/js/main.js	(from https://www.bestmining.website/)
16:32:47	146570/146570	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Jun%202021%2022:41:00%20GMT	https://www.bestmining.website/assets/front/js/wallet-address-validator.min.js	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/js/wallet-address-validator.min.js	(from https://www.bestmining.website/)
16:32:48	850/850	---MC-	200	added ('OK')	text/javascript	date:Mon,%2007%20Aug%202023%2015:32:47%20GMT	https://www.google.com/recaptcha/api.js	C:/My%20Web%20Sites/best%20min/www.google.com/recaptcha/api.js	(from https://www.bestmining.website/)
16:32:48	7654/7654	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2003%20Jan%202021%2001:32:34%20GMT	https://www.bestmining.website/assets/front/fonts/Flaticon.eot	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/Flaticon.eot	(from https://www.bestmining.website/assets/front/css/flaticon.css)
16:32:49	7654/7654	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2003%20Jan%202021%2001:32:34%20GMT	https://www.bestmining.website/assets/front/fonts/Flaticond41d.eot?	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/Flaticond41dd41d.eot	(from https://www.bestmining.website/assets/front/css/flaticon.css)
16:32:50	4148/4148	---M--	200	added ('OK')	font/woff2	date:Sun,%2003%20Jan%202021%2001:32:36%20GMT	https://www.bestmining.website/assets/front/fonts/Flaticon.woff2	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/Flaticon.woff2	(from https://www.bestmining.website/assets/front/css/flaticon.css)
16:32:51	5108/5108	---M--	200	added ('OK')	font/woff	date:Sun,%2003%20Jan%202021%2001:32:36%20GMT	https://www.bestmining.website/assets/front/fonts/Flaticon.woff	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/Flaticon.woff	(from https://www.bestmining.website/assets/front/css/flaticon.css)
16:32:52	7476/7476	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2003%20Jan%202021%2001:32:36%20GMT	https://www.bestmining.website/assets/front/fonts/Flaticon.ttf	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/Flaticon.ttf	(from https://www.bestmining.website/assets/front/css/flaticon.css)
16:32:55	38053/38053	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2003%20Jan%202021%2001:32:36%20GMT	https://www.bestmining.website/assets/front/fonts/Flaticon.svg	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/Flaticon.svg	(from https://www.bestmining.website/assets/front/css/flaticon.css)
16:32:56	146/146	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Aug%202021%2019:33:28%20GMT	https://www.bestmining.website/assets/front/css/owl.video.play.html	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/css/owl.video.play.html	(from https://www.bestmining.website/assets/front/css/owl.carousel.min.css)
16:32:59	129916/129916	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2003%20Jan%202021%2001:32:32%20GMT	https://www.bestmining.website/assets/front/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/fa-brands-400.eot	(from https://www.bestmining.website/assets/front/css/fontawesome.min.css)
16:33:02	87688/87688	---M--	200	added ('OK')	font/woff	date:Sun,%2003%20Jan%202021%2001:32:32%20GMT	https://www.bestmining.website/assets/front/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/fa-brands-400.woff	(from https://www.bestmining.website/assets/front/css/fontawesome.min.css)
16:33:02	129916/129916	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2003%20Jan%202021%2001:32:32%20GMT	https://www.bestmining.website/assets/front/fonts/fa-brands-400d41d.eot?	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/fa-brands-400d41dd41d.eot	(from https://www.bestmining.website/assets/front/css/fontawesome.min.css)
16:33:02	74768/74768	---M--	200	added ('OK')	font/woff2	date:Sun,%2003%20Jan%202021%2001:32:32%20GMT	https://www.bestmining.website/assets/front/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/fa-brands-400.woff2	(from https://www.bestmining.website/assets/front/css/fontawesome.min.css)
16:33:03	129612/129612	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2003%20Jan%202021%2001:32:32%20GMT	https://www.bestmining.website/assets/front/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/fa-brands-400.ttf	(from https://www.bestmining.website/assets/front/css/fontawesome.min.css)
16:33:05	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2003%20Jan%202021%2001:32:32%20GMT	https://www.bestmining.website/assets/front/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/fa-regular-400.eot	(from https://www.bestmining.website/assets/front/css/fontawesome.min.css)
16:33:05	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2003%20Jan%202021%2001:32:32%20GMT	https://www.bestmining.website/assets/front/fonts/fa-regular-400d41d.eot?	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/fa-regular-400d41dd41d.eot	(from https://www.bestmining.website/assets/front/css/fontawesome.min.css)
16:33:06	694583/694583	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2003%20Jan%202021%2001:32:32%20GMT	https://www.bestmining.website/assets/front/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/fa-brands-400.svg	(from https://www.bestmining.website/assets/front/css/fontawesome.min.css)
16:33:06	13552/13552	---M--	200	added ('OK')	font/woff2	date:Sun,%2003%20Jan%202021%2001:32:34%20GMT	https://www.bestmining.website/assets/front/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/fa-regular-400.woff2	(from https://www.bestmining.website/assets/front/css/fontawesome.min.css)
16:33:07	16804/16804	---M--	200	added ('OK')	font/woff	date:Sun,%2003%20Jan%202021%2001:32:34%20GMT	https://www.bestmining.website/assets/front/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/fa-regular-400.woff	(from https://www.bestmining.website/assets/front/css/fontawesome.min.css)
16:33:08	34092/34092	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2003%20Jan%202021%2001:32:34%20GMT	https://www.bestmining.website/assets/front/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/fa-regular-400.ttf	(from https://www.bestmining.website/assets/front/css/fontawesome.min.css)
16:33:09	144451/144451	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2003%20Jan%202021%2001:32:34%20GMT	https://www.bestmining.website/assets/front/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/fa-regular-400.svg	(from https://www.bestmining.website/assets/front/css/fontawesome.min.css)
16:33:11	186728/186728	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2003%20Jan%202021%2001:32:34%20GMT	https://www.bestmining.website/assets/front/fonts/fa-solid-900d41d.eot?	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/fa-solid-900d41dd41d.eot	(from https://www.bestmining.website/assets/front/css/fontawesome.min.css)
16:33:12	96256/96256	---M--	200	added ('OK')	font/woff	date:Sun,%2003%20Jan%202021%2001:32:34%20GMT	https://www.bestmining.website/assets/front/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/best%20min/www.bestmining.website/assets/front/fonts/fa-solid-900.woff	(from https://www.bestmining.website/assets/front/css/fontawesome.min.css)
